dataset_id,year,territory,sex,age,age_group,population,source,notes
population_current_istat,2019,Bergamo,Male,74,65+,4459,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,75,65+,4252,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,76,65+,4350,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,77,65+,4137,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,78,65+,4421,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,79,65+,4114,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,80,65+,3771,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,81,65+,3203,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,82,65+,2643,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,83,65+,2601,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,84,65+,2236,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,85,65+,1976,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,86,65+,1739,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,87,65+,1387,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,88,65+,1270,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,89,65+,940,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,90,65+,731,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,91,65+,601,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,92,65+,437,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,93,65+,319,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,94,65+,214,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,95,65+,155,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,96,65+,77,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,97,65+,73,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,98,65+,36,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,99,65+,17,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Male,100,65+,15,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Total,0,0-14,8448,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Total,1,0-14,9068,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Total,2,0-14,9406,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Total,3,0-14,9530,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Total,4,0-14,10015,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Total,5,0-14,10300,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Total,6,0-14,10772,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Total,7,0-14,11215,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Total,8,0-14,11435,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Total,9,0-14,11805,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Total,10,0-14,11675,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Total,11,0-14,11540,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Total,12,0-14,11622,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Total,13,0-14,11385,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Total,14,0-14,11388,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Total,15,15-24,11443,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Total,16,15-24,11267,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Total,17,15-24,11344,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
population_current_istat,2019,Bergamo,Total,18,15-24,11572,ISTAT Demo / PPC,Population at 1 January; Total computed from Male and Female rows.
